rcid,country,vote
4141,Norway,1
4141,Denmark,1
4141,Iceland,1
4141,Ghana,2
4141,Togo,1
4141,Nigeria,3
4141,Kenya,2
4141,Tanzania,2
4141,Ethiopia,2
4141,Zambia,2
4141,Botswana,1
4141,Algeria,2
4141,Libya,2
4141,Sudan,2
4141,Egypt,1
4141,Syrian Arab Republic,2
4141,Jordan,2
4141,Israel,2
4141,Kuwait,1
4141,China,1
4141,Japan,1
4141,India,3
4141,Pakistan,3
4141,Bangladesh,2
4141,Sri Lanka,2
4141,Nepal,2
4141,Thailand,1
4141,Malaysia,1
4141,Singapore,1
4141,Brunei Darussalam,1
4141,Philippines,1
4141,Indonesia,1
4141,Australia,1
4141,New Zealand,1
4153,USA,3
4153,Canada,2
4153,Bahamas,1
4153,Cuba,1
4153,Jamaica,1
4153,Trinidad and Tobago,1
4153,Mexico,1
4153,Costa Rica,1
4153,Panama,1
4153,Colombia,1
4153,Venezuela,1
4153,Guyana,1
4153,Ecuador,1
4153,Peru,1
4153,Brazil,1
4153,Bolivia,1
4153,Paraguay,1
4153,Chile,1
4153,Argentina,2
4153,Uruguay,1
4153,UK,3
4153,Ireland,1
4153,Netherlands,2
4153,Belgium,2
4153,Luxembourg,2
4153,France,3
4153,Spain,2
4153,Portugal,2
4153,Poland,3
4153,Austria,1
4153,Hungary,3
4153,Italy,2
4153,Malta,1
4153,Greece,2
4153,Cyprus,1
4153,Bulgaria,3
4153,Russian Federation,3
4153,Ukraine,2
4153,Belarus,1
4153,Finland,2
4153,Sweden,1
4153,Norway,2
4153,Denmark,2
4153,Iceland,2
4153,Mali,1
4153,Burkina Faso,1
4153,Ghana,1
4153,Togo,1
4153,Nigeria,1
4153,Kenya,1
4153,Tanzania,1
4153,Ethiopia,1
4153,Zambia,1
4153,Botswana,1
4153,Algeria,2
4153,Libya,1
4153,Sudan,1
4153,Egypt,1
4153,Syrian Arab Republic,1
4153,Jordan,1
4153,Israel,3
4153,Kuwait,1
4153,China,2
4153,Japan,2
4153,India,3
4153,Pakistan,3
4153,Bangladesh,1
4153,Sri Lanka,1
4153,Nepal,1
4153,Thailand,1
4153,Malaysia,1
4153,Singapore,1
4153,Brunei Darussalam,1
4153,Philippines,1
4153,Indonesia,1
4153,Australia,2
4153,New Zealand,1
4162,USA,3
4162,Canada,2
4162,Bahamas,1
4162,Cuba,1
4162,Jamaica,1
4162,Trinidad and Tobago,1
4162,Mexico,1
4162,Costa Rica,1
4162,Panama,1
4162,Colombia,1
4162,Venezuela,1
4162,Guyana,1
4162,Ecuador,1
4162,Peru,1
4162,Brazil,1
4162,Bolivia,1
4162,Paraguay,1
4162,Chile,1
4162,Argentina,1
4162,Uruguay,1
4162,UK,2
4162,Ireland,2
4162,Netherlands,2
4162,Belgium,2
4162,Luxembourg,2
4162,France,2
4162,Spain,2
4162,Portugal,2
4162,Poland,2
4162,Austria,2
4162,Hungary,2
4162,Italy,2
4162,Malta,1
4162,Greece,2
4162,Cyprus,1
4162,Bulgaria,2
4162,Russian Federation,1
4162,Ukraine,1
4162,Belarus,1
4162,Finland,2
4162,Sweden,2
4162,Norway,2
4162,Denmark,2
4162,Iceland,2
4162,Mali,1
4162,Burkina Faso,1
4162,Ghana,1
4162,Togo,1
4162,Nigeria,1
4162,Kenya,1
4162,Tanzania,1
4162,Ethiopia,1
4162,Zambia,1
4162,Botswana,1
4162,Algeria,1
4162,Libya,1
4162,Sudan,1
4162,Egypt,1
4162,Syrian Arab Republic,1
4162,Jordan,1
4162,Israel,2
4162,Kuwait,1
4162,China,1
4162,Japan,2
4162,India,1
4162,Pakistan,1
4162,Bangladesh,1
4162,Sri Lanka,1
4162,Nepal,1
4162,Thailand,1
4162,Malaysia,1
4162,Singapore,1
4162,Brunei Darussalam,1
4162,Philippines,1
4162,Indonesia,1
4162,Australia,2
4162,New Zealand,2
4163,USA,1
4163,Canada,1
4163,Bahamas,1
4163,Cuba,2
4163,Jamaica,1
4163,Trinidad and Tobago,1
4163,Mexico,1
4163,Costa Rica,1
4163,Panama,1
4163,Colombia,2
4163,Venezuela,1
4163,Guyana,1
4163,Ecuador,1
4163,Peru,1
4163,Brazil,1
4163,Bolivia,1
4163,Paraguay,1
4163,Chile,1
4163,Argentina,1
4163,Uruguay,1
4163,UK,1
4163,Ireland,1
4163,Netherlands,1
4163,Belgium,1
4163,Luxembourg,1
4163,France,1
4163,Spain,1
4163,Portugal,1
4163,Poland,1
4163,Austria,1
4163,Hungary,1
4163,Italy,1
4163,Malta,1
4163,Greece,1
4163,Cyprus,1
4163,Bulgaria,1
4163,Russian Federation,1
4163,Ukraine,1
4163,Belarus,1
4163,Finland,1
4163,Sweden,1
4163,Norway,1
4163,Denmark,1
4163,Iceland,1
4163,Mali,2
4163,Ghana,2
4163,Togo,2
4163,Nigeria,3
4163,Kenya,2
4163,Tanzania,2
4163,Ethiopia,1
4163,Zambia,1
4163,Botswana,1
4163,Algeria,2
4163,Libya,3
4163,Sudan,3
4163,Egypt,2
4163,Syrian Arab Republic,2
4163,Jordan,2
4163,Israel,1
4163,Kuwait,1
4163,China,2
4163,Japan,1
4163,India,2
4163,Pakistan,2
4163,Bangladesh,2
4163,Sri Lanka,2
4163,Nepal,2
4163,Thailand,2
4163,Malaysia,2
4163,Singapore,2
4163,Brunei Darussalam,2
4163,Philippines,2
4163,Indonesia,2
4163,Australia,1
4163,New Zealand,1
4164,USA,1
4164,Canada,1
4164,Bahamas,1
4164,Cuba,3
4164,Jamaica,2
4164,Trinidad and Tobago,1
4164,Mexico,2
4164,Costa Rica,1
4164,Panama,2
4164,Colombia,2
4164,Venezuela,2
4164,Guyana,2
4164,Ecuador,1
4164,Peru,1
4164,Brazil,1
4164,Bolivia,1
4164,Paraguay,1
4164,Chile,1
4164,Argentina,1
4164,Uruguay,2
4164,UK,1
4164,Ireland,1
4164,Netherlands,1
4164,Belgium,1
4164,Luxembourg,1
4164,France,1
4164,Spain,1
4164,Portugal,1
4164,Poland,1
4164,Austria,1
4164,Hungary,1
4164,Italy,1
4164,Malta,1
4164,Greece,1
4164,Cyprus,2
4164,Bulgaria,1
4164,Russian Federation,1
4164,Ukraine,2
4164,Belarus,3
4164,Finland,1
4164,Sweden,1
4164,Norway,1
4164,Denmark,1
4164,Iceland,1
4164,Mali,2
4164,Ghana,3
4164,Togo,2
4164,Nigeria,3
4164,Kenya,2
4164,Tanzania,2
4164,Ethiopia,2
4164,Zambia,1
4164,Botswana,2
4164,Algeria,1
4164,Libya,3
4164,Sudan,3
4164,Egypt,2
4164,Syrian Arab Republic,3
4164,Jordan,2
4164,Israel,1
4164,Kuwait,3
4164,China,3
4164,Japan,1
4164,India,3
4164,Pakistan,3
4164,Bangladesh,3
4164,Sri Lanka,3
4164,Nepal,2
4164,Thailand,2
4164,Malaysia,3
4164,Singapore,2
4164,Brunei Darussalam,3
4164,Philippines,3
4164,Indonesia,3
4164,Australia,1
4164,New Zealand,1
4165,USA,1
4165,Canada,1
4165,Bahamas,1
4165,Cuba,2
4165,Jamaica,1
4165,Trinidad and Tobago,1
4165,Mexico,1
4165,Costa Rica,1
4165,Panama,1
4165,Colombia,1
4165,Venezuela,1
4165,Guyana,1
4165,Ecuador,1
4165,Peru,1
4165,Brazil,1
4165,Bolivia,1
4165,Paraguay,1
4165,Chile,1
4165,Argentina,1
4165,Uruguay,1
4165,UK,1
4165,Ireland,1
4165,Netherlands,1
4165,Belgium,1
4165,Luxembourg,1
4165,France,1
4165,Spain,1
4165,Portugal,1
4165,Poland,1
4165,Austria,1
4165,Hungary,1
4165,Italy,1
4165,Malta,1
4165,Greece,1
4165,Cyprus,1
4165,Bulgaria,1
4165,Russian Federation,2
4165,Ukraine,1
4165,Belarus,2
4165,Finland,1
4165,Sweden,1
4165,Norway,1
4165,Denmark,1
4165,Iceland,1
4165,Mali,2
4165,Ghana,2
4165,Togo,1
4165,Nigeria,1
4165,Kenya,2
4165,Tanzania,2
4165,Ethiopia,2
4165,Botswana,1
4165,Algeria,1
4165,Libya,1
4165,Sudan,1
4165,Egypt,1
4165,Syrian Arab Republic,1
4165,Jordan,1
4165,Israel,1
4165,Kuwait,1
4165,China,2
4165,Japan,1
4165,India,2
4165,Pakistan,1
4165,Bangladesh,1
4165,Sri Lanka,1
4165,Nepal,1
4165,Thailand,1
4165,Malaysia,1
4165,Singapore,1
4165,Brunei Darussalam,1
4165,Philippines,1
4165,Indonesia,1
4165,Australia,1
4165,New Zealand,1
4166,USA,1
4166,Canada,1
4166,Bahamas,1
4166,Cuba,2
4166,Jamaica,2
4166,Trinidad and Tobago,2
4166,Mexico,1
4166,Costa Rica,1
4166,Panama,1
4166,Colombia,2
4166,Venezuela,2
4166,Guyana,1
4166,Ecuador,1
4166,Peru,2
4166,Brazil,1
4166,Bolivia,1
4166,Paraguay,1
4166,Chile,1
4166,Argentina,1
4166,Uruguay,1
4166,UK,1
4166,Ireland,1
4166,Netherlands,1
4166,Belgium,1
4166,Luxembourg,1
4166,France,1
4166,Spain,1
4166,Portugal,1
4166,Poland,1
4166,Austria,1
4166,Hungary,1
4166,Italy,1
4166,Malta,1
4166,Greece,1
4166,Cyprus,1
4166,Bulgaria,1
4166,Russian Federation,3
4166,Ukraine,2
4166,Belarus,3
4166,Finland,1
4166,Sweden,1
4166,Norway,1
4166,Denmark,1
4166,Iceland,1
4166,Mali,1
4166,Ghana,2
4166,Togo,1
4166,Nigeria,1
4166,Kenya,1
4166,Tanzania,2
4166,Ethiopia,2
4166,Botswana,2
4166,Algeria,1
4166,Libya,1
4166,Sudan,1
4166,Egypt,1
4166,Jordan,1
4166,Israel,1
4166,Kuwait,1
4166,China,2
4166,Japan,1
4166,India,3
4166,Pakistan,1
4166,Bangladesh,1
4166,Sri Lanka,2
4166,Nepal,2
4166,Thailand,1
4166,Malaysia,1
4166,Singapore,2
4166,Brunei Darussalam,1
4166,Philippines,2
4166,Indonesia,1
4166,Australia,1
4166,New Zealand,1
4169,USA,3
4169,Canada,1
4169,Bahamas,1
4169,Cuba,1
4169,Jamaica,1
4169,Trinidad and Tobago,1
4169,Mexico,1
4169,Costa Rica,1
4169,Panama,1
4169,Colombia,1
4169,Venezuela,1
4169,Guyana,1
4169,Ecuador,1
4169,Peru,1
4169,Brazil,1
4169,Bolivia,1
4169,Paraguay,1
4169,Chile,1
4169,Argentina,1
4169,Uruguay,1
4169,UK,1
4169,Ireland,1
4169,Netherlands,1
4169,Belgium,1
4169,Luxembourg,1
4169,France,1
4169,Spain,1
4169,Portugal,1
4169,Poland,1
4169,Austria,1
4169,Hungary,1
4169,Italy,1
4169,Malta,1
4169,Greece,1
4169,Cyprus,1
4169,Bulgaria,1
4169,Russian Federation,1
4169,Ukraine,1
4169,Belarus,1
4169,Finland,1
4169,Sweden,1
4169,Norway,1
4169,Denmark,1
4169,Iceland,1
4169,Mali,1
4169,Burkina Faso,1
4169,Ghana,1
4169,Togo,1
4169,Nigeria,1
4169,Kenya,1
4169,Tanzania,1
4169,Ethiopia,1
4169,Zambia,1
4169,Botswana,1
4169,Algeria,1
4169,Libya,1
4169,Sudan,1
4169,Egypt,1
4169,Syrian Arab Republic,1
4169,Jordan,1
4169,Israel,3
4169,Kuwait,1
4169,China,1
4169,Japan,1
4169,India,1
4169,Pakistan,1
4169,Bangladesh,1
4169,Sri Lanka,1
4169,Nepal,1
4169,Thailand,1
4169,Malaysia,1
4169,Singapore,1
4169,Brunei Darussalam,1
4169,Philippines,1
4169,Indonesia,1
4169,Australia,1
4169,New Zealand,1
4170,USA,1
4170,Canada,1
4170,Cuba,1
4170,Jamaica,1
4170,Mexico,1
4170,Costa Rica,1
4170,Colombia,1
4170,Venezuela,1
4170,Guyana,1
4170,Ecuador,1
4170,Peru,1
4170,Brazil,1
4170,Paraguay,1
4170,Chile,1
4170,Argentina,1
4170,UK,1
4170,Ireland,1
4170,Netherlands,1
4170,Belgium,1
4170,Luxembourg,1
4170,France,1
4170,Spain,1
4170,Portugal,1
4170,Poland,1
4170,Austria,1
4170,Hungary,1
4170,Italy,1
4170,Malta,1
4170,Greece,1
4170,Cyprus,1
4170,Bulgaria,1
4170,Russian Federation,1
4170,Ukraine,1
4170,Belarus,1
4170,Finland,1
4170,Sweden,1
4170,Norway,1
4170,Denmark,1
4170,Iceland,1
4170,Mali,1
4170,Burkina Faso,1
4170,Ghana,1
4170,Togo,1
4170,Nigeria,1
4170,Tanzania,2
4170,Ethiopia,1
4170,Zambia,1
4170,Botswana,1
4170,Algeria,1
4170,Libya,1
4170,Sudan,1
4170,Egypt,1
4170,Syrian Arab Republic,2
4170,Israel,1
4170,Kuwait,1
4170,China,1
4170,Japan,1
4170,India,1
4170,Pakistan,1
4170,Bangladesh,1
4170,Sri Lanka,1
4170,Thailand,1
4170,Malaysia,1
4170,Singapore,1
4170,Brunei Darussalam,1
4170,Philippines,1
4170,Indonesia,1
4170,Australia,1
4170,New Zealand,1
4182,USA,3
4182,Canada,2
4182,Bahamas,2
4182,Cuba,1
4182,Jamaica,1
4182,Trinidad and Tobago,2
4182,Mexico,1
4182,Costa Rica,2
4182,Colombia,1
4182,Venezuela,2
4182,Guyana,1
4182,Ecuador,1
4182,Peru,2
4182,Brazil,2
4182,Bolivia,1
4182,Paraguay,2
4182,Chile,2
4182,Argentina,2
4182,Uruguay,2
4182,UK,2
4182,Ireland,1
4182,Netherlands,2
4182,Belgium,2
4182,Luxembourg,2
4182,France,1
4182,Spain,2
4182,Portugal,2
4182,Poland,2
4182,Austria,2
4182,Hungary,2
4182,Italy,2
4182,Malta,2
4182,Greece,2
4182,Cyprus,1
4182,Bulgaria,2
4182,Russian Federation,1
4182,Ukraine,2
4182,Belarus,1
4182,Finland,2
4182,Sweden,2
4182,Norway,2
4182,Denmark,2
4182,Iceland,2
4182,Burkina Faso,1
4182,Ghana,2
4182,Togo,1
4182,Nigeria,2
4182,Kenya,1
4182,Tanzania,1
4182,Ethiopia,1
4182,Zambia,1
4182,Botswana,1
4182,Algeria,1
4182,Libya,1
4182,Sudan,1
4182,Egypt,1
4182,Syrian Arab Republic,1
4182,Jordan,2
4182,Israel,3
4182,Kuwait,2
4182,China,1
4182,Japan,2
4182,India,1
4182,Pakistan,1
4182,Bangladesh,1
4182,Sri Lanka,1
4182,Nepal,1
4182,Thailand,1
4182,Malaysia,1
4182,Singapore,1
4182,Brunei Darussalam,1
4182,Indonesia,1
4182,Australia,2
4182,New Zealand,2
4184,USA,1
4184,Canada,1
4184,Bahamas,1
4184,Cuba,2
4184,Jamaica,1
4184,Trinidad and Tobago,1
4184,Mexico,1
4184,Costa Rica,1
4184,Panama,1
4184,Colombia,1
4184,Venezuela,1
4184,Guyana,1
4184,Ecuador,1
4184,Peru,1
4184,Brazil,1
4184,Bolivia,1
4184,Paraguay,1
4184,Chile,1
4184,Argentina,1
4184,Uruguay,1
4184,UK,1
4184,Ireland,1
4184,Netherlands,1
4184,Belgium,1
4184,Luxembourg,1
4184,France,2
4184,Spain,1
4184,Portugal,1
4184,Poland,1
4184,Austria,1
4184,Hungary,1
4184,Italy,1
4184,Malta,1
4184,Greece,1
4184,Cyprus,1
4184,Bulgaria,1
4184,Russian Federation,2
4184,Ukraine,1
4184,Belarus,1
4184,Finland,1
4184,Sweden,1
4184,Norway,1
4184,Denmark,1
4184,Iceland,1
4184,Mali,1
4184,Burkina Faso,1
4184,Ghana,1
4184,Togo,1
4184,Nigeria,1
4184,Kenya,1
4184,Tanzania,1
4184,Ethiopia,1
4184,Zambia,1
4184,Botswana,1
4184,Algeria,2
4184,Libya,1
4184,Sudan,1
4184,Egypt,1
4184,Syrian Arab Republic,1
4184,Jordan,1
4184,Israel,2
4184,Kuwait,1
4184,China,2
4184,Japan,1
4184,India,2
4184,Pakistan,2
4184,Bangladesh,1
4184,Sri Lanka,1
4184,Nepal,1
4184,Thailand,1
4184,Malaysia,1
4184,Singapore,1
4184,Brunei Darussalam,1
4184,Philippines,1
4184,Indonesia,1
4184,Australia,1
4184,New Zealand,1
4186,USA,3
4186,Canada,2
4186,Bahamas,1
4186,Cuba,1
4186,Jamaica,1
4186,Trinidad and Tobago,1
4186,Mexico,1
4186,Costa Rica,1
4186,Panama,1
4186,Colombia,1
4186,Venezuela,1
4186,Guyana,1
4186,Ecuador,1
4186,Peru,1
4186,Brazil,1
4186,Bolivia,1
4186,Paraguay,1
4186,Chile,1
4186,Argentina,2
4186,Uruguay,1
4186,UK,3
4186,Ireland,1
4186,Netherlands,2
4186,Belgium,2
4186,Luxembourg,2
4186,France,3
4186,Spain,2
4186,Portugal,2
4186,Poland,3
4186,Austria,1
4186,Hungary,3
4186,Italy,2
4186,Malta,1
4186,Greece,2
4186,Cyprus,1
4186,Bulgaria,3
4186,Russian Federation,3
4186,Ukraine,2
4186,Belarus,1
4186,Finland,2
4186,Sweden,1
4186,Norway,2
4186,Denmark,2
4186,Iceland,2
4186,Mali,1
4186,Burkina Faso,1
4186,Ghana,1
4186,Togo,1
4186,Nigeria,1
4186,Kenya,1
4186,Tanzania,1
4186,Ethiopia,1
4186,Zambia,1
4186,Botswana,1
4186,Algeria,1
4186,Libya,1
4186,Sudan,1
4186,Egypt,1
4186,Syrian Arab Republic,1
4186,Jordan,1
4186,Israel,3
4186,Kuwait,1
4186,China,2
4186,Japan,2
4186,India,3
4186,Pakistan,3
4186,Bangladesh,1
4186,Sri Lanka,1
4186,Nepal,1
4186,Thailand,1
4186,Malaysia,1
4186,Singapore,1
4186,Brunei Darussalam,1
4186,Philippines,1
4186,Indonesia,1
4186,Australia,2
4186,New Zealand,1
4195,USA,1
4195,Canada,1
4195,Cuba,1
4195,Trinidad and Tobago,1
4195,Mexico,1
4195,Costa Rica,1
4195,Colombia,1
4195,Venezuela,1
4195,Ecuador,1
4195,Peru,1
4195,Brazil,1
4195,Bolivia,1
4195,Paraguay,1
4195,Argentina,1
4195,UK,1
4195,Ireland,1
4195,Netherlands,1
4195,Belgium,1
4195,Luxembourg,1
4195,France,1
4195,Spain,1
4195,Portugal,1
4195,Poland,1
4195,Austria,1
4195,Hungary,1
4195,Italy,1
4195,Malta,1
4195,Greece,1
4195,Cyprus,1
4195,Russian Federation,2
4195,Ukraine,1
4195,Finland,1
4195,Sweden,1
4195,Norway,1
4195,Denmark,1
4195,Iceland,1
4195,Burkina Faso,1
4195,Togo,1
4195,Nigeria,1
4195,Kenya,1
4195,Ethiopia,1
4195,Botswana,1
4195,Algeria,1
4195,Libya,1
4195,Sudan,1
4195,Egypt,1
4195,Jordan,1
4195,Israel,1
4195,Kuwait,1
4195,China,1
4195,Japan,1
4195,India,1
4195,Pakistan,1
4195,Bangladesh,1
4195,Sri Lanka,1
4195,Nepal,1
4195,Thailand,1
4195,Malaysia,1
4195,Singapore,1
4195,Brunei Darussalam,1
4195,Philippines,1
4195,Indonesia,1
4195,Australia,1
4195,New Zealand,1
4197,USA,3
4197,Canada,2
4197,Bahamas,1
4197,Cuba,1
4197,Jamaica,1
4197,Trinidad and Tobago,2
4197,Mexico,1
4197,Costa Rica,1
4197,Panama,1
4197,Colombia,1
4197,Venezuela,1
4197,Guyana,1
4197,Ecuador,1
4197,Peru,1
4197,Brazil,1
4197,Bolivia,1
4197,Paraguay,1
4197,Chile,1
4197,Argentina,1
4197,Uruguay,1
4197,UK,1
4197,Ireland,1
4197,Netherlands,1
4197,Belgium,1
4197,Luxembourg,1
4197,France,1
4197,Spain,1
4197,Portugal,1
4197,Poland,1
4197,Austria,1
4197,Hungary,1
4197,Italy,1
4197,Malta,1
4197,Greece,1
4197,Cyprus,1
4197,Bulgaria,1
4197,Russian Federation,1
4197,Ukraine,1
4197,Belarus,1
4197,Finland,1
4197,Sweden,1
4197,Norway,2
4197,Denmark,1
4197,Iceland,1
4197,Mali,1
4197,Burkina Faso,1
4197,Ghana,1
4197,Togo,1
4197,Nigeria,1
4197,Kenya,2
4197,Tanzania,1
4197,Zambia,1
4197,Botswana,1
4197,Algeria,1
4197,Libya,1
4197,Sudan,1
4197,Egypt,1
4197,Syrian Arab Republic,1
4197,Jordan,1
4197,Israel,3
4197,Kuwait,1
4197,China,1
4197,Japan,1
4197,India,2
4197,Pakistan,1
4197,Bangladesh,1
4197,Sri Lanka,1
4197,Nepal,1
4197,Thailand,1
4197,Malaysia,1
4197,Singapore,2
4197,Brunei Darussalam,1
4197,Philippines,1
4197,Indonesia,1
4197,Australia,1
4197,New Zealand,1
4217,USA,1
4217,Canada,1
4217,Bahamas,1
4217,Cuba,1
4217,Jamaica,1
4217,Trinidad and Tobago,1
4217,Mexico,1
4217,Costa Rica,1
4217,Panama,1
4217,Colombia,1
4217,Venezuela,1
4217,Guyana,1
4217,Ecuador,1
4217,Peru,1
4217,Brazil,1
4217,Bolivia,1
4217,Paraguay,1
4217,Chile,1
4217,Argentina,1
4217,Uruguay,1
4217,UK,1
4217,Ireland,1
4217,Netherlands,1
4217,Belgium,1
4217,Luxembourg,1
4217,France,1
4217,Spain,1
4217,Portugal,1
4217,Poland,1
4217,Austria,1
4217,Hungary,1
4217,Italy,1
4217,Malta,1
4217,Greece,1
4217,Cyprus,1
4217,Bulgaria,1
4217,Russian Federation,1
4217,Ukraine,1
4217,Belarus,1
4217,Finland,1
4217,Sweden,1
4217,Norway,1
4217,Denmark,1
4217,Iceland,1
4217,Mali,1
4217,Burkina Faso,1
4217,Ghana,1
4217,Togo,1
4217,Nigeria,1
4217,Kenya,1
4217,Tanzania,1
4217,Ethiopia,1
4217,Zambia,1
4217,Botswana,1
4217,Algeria,1
4217,Libya,1
4217,Sudan,1
4217,Egypt,1
4217,Syrian Arab Republic,2
4217,Jordan,1
4217,Israel,1
4217,Kuwait,1
4217,China,1
4217,Japan,1
4217,India,1
4217,Pakistan,1
4217,Bangladesh,1
4217,Sri Lanka,1
4217,Nepal,1
4217,Thailand,1
4217,Malaysia,1
4217,Singapore,1
4217,Brunei Darussalam,1
4217,Indonesia,1
4217,Australia,1
4217,New Zealand,1
4228,USA,1
4228,Canada,1
4228,Bahamas,1
4228,Cuba,3
4228,Jamaica,2
4228,Trinidad and Tobago,1
4228,Mexico,2
4228,Costa Rica,1
4228,Panama,2
4228,Colombia,3
4228,Venezuela,3
4228,Guyana,2
4228,Ecuador,1
4228,Peru,2
4228,Brazil,1
4228,Bolivia,1
4228,Paraguay,1
4228,Chile,1
4228,Argentina,2
4228,Uruguay,2
4228,UK,1
4228,Ireland,1
4228,Netherlands,1
4228,Belgium,1
4228,Luxembourg,1
4228,France,1
4228,Spain,1
4228,Portugal,1
4228,Poland,1
4228,Austria,1
4228,Hungary,1
4228,Italy,1
4228,Malta,1
4228,Greece,1
4228,Cyprus,2
4228,Bulgaria,1
4228,Russian Federation,2
4228,Ukraine,2
4228,Belarus,3
4228,Finland,1
4228,Sweden,1
4228,Norway,1
4228,Denmark,1
4228,Iceland,1
4228,Mali,2
4228,Burkina Faso,3
4228,Ghana,3
4228,Togo,2
4228,Nigeria,2
4228,Kenya,2
4228,Tanzania,3
4228,Ethiopia,2
4228,Zambia,2
4228,Botswana,2
4228,Algeria,2
4228,Libya,3
4228,Sudan,3
4228,Egypt,3
4228,Syrian Arab Republic,3
4228,Jordan,3
4228,Israel,1
4228,Kuwait,3
4228,China,3
4228,Japan,1
4228,India,3
4228,Pakistan,3
4228,Bangladesh,3
4228,Sri Lanka,3
4228,Nepal,3
4228,Thailand,2
4228,Malaysia,3
4228,Singapore,2
4228,Brunei Darussalam,3
4228,Philippines,3
4228,Indonesia,3
4228,Australia,1
4228,New Zealand,1
4229,USA,1
4229,Canada,1
4229,Bahamas,1
4229,Cuba,2
4229,Jamaica,1
4229,Trinidad and Tobago,1
4229,Mexico,1
4229,Costa Rica,1
4229,Panama,1
4229,Colombia,1
4229,Venezuela,2
4229,Guyana,1
4229,Ecuador,1
4229,Peru,1
4229,Brazil,1
4229,Bolivia,1
4229,Paraguay,1
4229,Chile,1
4229,Argentina,1
4229,Uruguay,1
4229,UK,1
4229,Ireland,1
4229,Netherlands,1
4229,Belgium,1
4229,Luxembourg,1
4229,France,1
4229,Spain,1
4229,Portugal,1
4229,Poland,1
4229,Austria,1
4229,Hungary,1
4229,Italy,1
4229,Malta,1
4229,Greece,1
4229,Cyprus,1
4229,Bulgaria,1
4229,Russian Federation,1
4229,Ukraine,1
4229,Belarus,1
4229,Finland,1
4229,Sweden,1
4229,Norway,1
4229,Denmark,1
4229,Iceland,1
4229,Mali,2
4229,Burkina Faso,2
4229,Ghana,2
4229,Togo,2
4229,Nigeria,2
4229,Kenya,2
4229,Tanzania,2
4229,Ethiopia,1
4229,Zambia,1
4229,Botswana,1
4229,Algeria,2
4229,Libya,3
4229,Sudan,3
4229,Egypt,2
4229,Syrian Arab Republic,2
4229,Jordan,2
4229,Israel,1
4229,Kuwait,1
4229,China,2
4229,Japan,1
4229,India,2
4229,Pakistan,2
4229,Bangladesh,2
4229,Sri Lanka,2
4229,Nepal,2
4229,Thailand,2
4229,Malaysia,2
4229,Singapore,2
4229,Brunei Darussalam,2
4229,Philippines,2
4229,Indonesia,2
4229,Australia,1
4229,New Zealand,1
4232,USA,1
4232,Canada,1
4232,Bahamas,1
4232,Cuba,2
4232,Jamaica,2
4232,Trinidad and Tobago,2
4232,Mexico,1
4232,Costa Rica,1
4232,Panama,2
4232,Colombia,1
4232,Venezuela,2
4232,Guyana,1
4232,Ecuador,1
4232,Peru,2
4232,Brazil,1
4232,Bolivia,1
4232,Paraguay,1
4232,Chile,1
4232,Argentina,1
4232,Uruguay,1
4232,UK,1
4232,Ireland,1
4232,Netherlands,1
4232,Belgium,1
4232,Luxembourg,1
4232,France,1
4232,Spain,1
4232,Portugal,1
4232,Poland,1
4232,Austria,1
4232,Hungary,1
4232,Italy,1
4232,Malta,1
4232,Greece,1
4232,Cyprus,1
4232,Bulgaria,1
4232,Russian Federation,3
4232,Ukraine,2
4232,Belarus,3
4232,Finland,1
4232,Sweden,1
4232,Norway,1
4232,Denmark,1
4232,Iceland,1
4232,Mali,2
4232,Burkina Faso,2
4232,Ghana,1
4232,Togo,2
4232,Nigeria,1
4232,Kenya,2
4232,Tanzania,2
4232,Ethiopia,2
4232,Zambia,1
4232,Botswana,1
4232,Algeria,1
4232,Libya,2
4232,Sudan,1
4232,Egypt,1
4232,Jordan,1
4232,Israel,1
4232,Kuwait,1
4232,China,2
4232,Japan,1
4232,India,3
4232,Pakistan,1
4232,Bangladesh,1
4232,Sri Lanka,1
4232,Nepal,2
4232,Thailand,1
4232,Malaysia,1
4232,Singapore,2
4232,Brunei Darussalam,1
4232,Philippines,1
4232,Indonesia,1
4232,Australia,1
4232,New Zealand,1
4233,USA,1
4233,Canada,1
4233,Bahamas,1
4233,Cuba,2
4233,Jamaica,1
4233,Trinidad and Tobago,1
4233,Mexico,2
4233,Costa Rica,1
4233,Panama,1
4233,Colombia,1
4233,Venezuela,1
4233,Guyana,1
4233,Ecuador,1
4233,Peru,1
4233,Brazil,1
4233,Bolivia,1
4233,Paraguay,1
4233,Chile,1
4233,Argentina,1
4233,Uruguay,1
4233,UK,1
4233,Ireland,1
4233,Netherlands,1
4233,Belgium,1
4233,Luxembourg,1
4233,France,1
4233,Spain,1
4233,Portugal,1
4233,Poland,1
4233,Austria,1
4233,Hungary,1
4233,Italy,1
4233,Malta,1
4233,Greece,1
4233,Cyprus,1
4233,Bulgaria,1
4233,Russian Federation,3
4233,Ukraine,1
4233,Belarus,3
4233,Finland,1
4233,Sweden,1
4233,Norway,1
4233,Denmark,1
4233,Iceland,1
4233,Mali,2
4233,Burkina Faso,2
4233,Ghana,2
4233,Togo,2
4233,Nigeria,1
4233,Kenya,2
4233,Tanzania,2
4233,Ethiopia,2
4233,Zambia,1
4233,Botswana,1
4233,Algeria,1
4233,Libya,1
